-0.0542641	0.0319723
-0.0105367	-0.0709911
0.0238064	0.0166941
0.0635825	-0.0902206
0.0791571	-0.0213039
-0.0702338	0.0826803
0.0969707	-0.096839
0.0177149	0.0772802
0.0179783	-0.0691472
0.0459006	0.0121172
0.00516958	0.0247284
0.0884096	-0.0387224
-0.0896279	0.0366151
0.0415212	0.0210734
-0.0589727	-0.0260784
0.0904511	-0.0233454
-0.0732631	0.0663154
-0.0241027	-0.031215
-0.0139611	0.0322687
0.0608824	-0.0395785
-0.0070135	-0.0541324
-0.00279881	0.00342443
0.043892	-0.0965756
-0.00770497	-0.0948304
-0.0760948	0.0901548
0.0757985	0.0953573
-0.0261771	0.0467237
-0.0338163	0.0924267
-0.043431	-0.0638788
-0.06243	-0.0295357
-0.075996	0.0102404
0.0862693	0.0258149
0.0835693	0.076457
-0.00260125	0.0436286
0.0648337	-0.0356273
0.011755	-0.0353638
-0.0136648	-0.00744155
0.092295	-0.0481725
-0.07784	0.0350675
0.0908462	0.0570629
-0.0313797	-0.0118209
0.0148173	0.0877181
-0.089134	0.037109
0.0938755	0.0734277
0.0896938	-0.0774448
0.0464933	-0.0673033
0.0679947	0.00754034
-0.0532433	-0.0603556
0.0976622	-0.0561409
0.0910109	-0.00945012
-0.0139282	-0.0610471
0.0643727	0.070596
-0.037109	0.0224564
0.00760619	-0.0795193
-0.053375	-0.0871584
0.083701	-0.0967731
0.0113599	0.0842608
-0.0555482	0.0706948
0.053375	0.0329272
-0.00266711	0.0302272
0.0578531	-0.0559434
0.071946	0.0114916
-0.0344748	-0.0415871
0.0867962	-0.0670069
-0.060619	0.0389529
-0.0840632	0.0688508
0.0312809	0.0375041
0.0557458	-0.0847218
0.0486006	-0.0385249
0.0913401	0.0575568
0.0209746	0.0405334
-0.0365492	0.0363517
0.0669411	-0.00684886
0.0351004	0.0146526
0.0605532	0.0934475
-0.0419164	0.0443201
0.0981231	0.0376688
-0.0601581	-0.0672703
-0.0351992	0.0110306
0.0100099	-0.0904511
0.00138294	-0.0457359
0.0870925	0.0933158
-0.0292065	0.0303589
0.0451432	-0.0419822
-0.075107	0.0911426
-0.0195258	3.29272e-05
0.0711228	-0.0560092
0.078301	0.00451103
0.0390517	0.0186039
0.0793217	-0.0878169
-0.0527823	0.0334541
-0.0535068	0.0860718
0.0697399	0.0626276
-0.0682911	-0.0220612
-0.0971683	0.00240369
0.0423773	-0.00474152
0.0317748	0.037998
-0.0919328	-0.0323675
-0.00276589	-0.0898913
0.0473823	0.0135989
-0.0378005	-0.0182417
-0.0656898	0.00721106
-0.0214686	-0.0952585
0.0652288	0.044781
0.0536385	0.0865328
0.0252552	-0.0885413
0.0171222	-0.0433322
-0.0448469	-0.0519592
-0.0124794	0.0337504
0.0179124	-0.0825486
0.03892	-0.00819888
0.0653606	0.0715838
0.0675996	-0.072868
-0.0951268	0.0177807
0.0587422	0.0249588
-0.0338492	-0.0142904
-0.0469213	0.0259796
-0.0323345	0.0939085
-0.0864011	0.0931841
-0.0164965	0.0163978
-0.00783668	0.0783997
-0.090056	0.0495226
-0.00385249	-0.0109648
-0.0677972	-0.0215673
-0.044814	0.054758
-0.00898913	-0.056108
-0.0121831	-0.00595983
0.049325	-0.0911426
-0.0319065	0.081001
-0.0410273	-0.0748107
-0.00767204	0.0118867
-0.0726045	0.000296345
0.045703	-0.0280869
-0.0157721	-0.03622
0.0689496	-0.098189
0.047975	-0.0658215
0.0250247	-0.0354297
-0.00730985	-0.0144221
-0.0342114	0.0120184
-0.0853145	0.0142575
0.0986829	0.051564
-0.000823181	0.00540007
0.0532763	-0.0871913
-0.013138	0.0997695
-0.0518933	-0.0856767
0.040731	0.0602898
0.0572934	-0.0698387
0.0126111	-0.0611788
0.0770826	0.0566348
-0.0900889	-0.0571946
-0.00734277	0.0788936
-0.0377017	-0.0981561
-0.055219	-0.0623312
0.0882779	-0.0655252
0.0964439	-0.00401712
-0.0381297	-0.0852486
0.0994402	-0.0943694
0.0794534	-0.0610142
-0.0388212	0.0740863
0.0261442	-0.00763912
-0.088673	-0.0691143
-0.0572934	0.0156075
0.0684228	-0.00536714
-0.00786961	-0.0283174
-0.0935463	-0.060652
0.026243	-0.0875535
-0.0782022	0.0613764
0.0524531	0.0453408
0.0996378	-0.0541653
-0.0996378	-6.58545e-05
-0.0193612	-0.0664801
0.0885743	0.0947975
-0.0721765	-0.0126111
0.0910767	0.00395127
-0.00694765	-0.040731
0.00418176	0.0237405
-0.016299	0.0566019
0.013105	-0.0606849
-0.070596	-0.0910438
0.0585775	0.0914719
-0.0513006	0.0349358
-0.0964768	0.0431017
-0.0843596	-0.0914719
-0.000131709	0.0460981
-0.0734607	0.0261113
-0.0450445	-0.0921633
-0.0334211	-0.0271979
-0.00154758	0.0580178
-0.02351	0.0893974
0.048864	0.0150807
-0.0807705	-0.0612117
